Claim Number,AGE, INCOME ,MARITAL_STATUS,EDUCATION,MVR_POINTS,CAR_AGE,LOCATION, OLD_CLAIM ,PREMIUM
6286,36," $79,801.00 ",No,High School,2,1,Highly Urban/ Urban, $-   , $-   
6287,57," $59,305.00 ",No,Masters,2,14,Highly Urban/ Urban, $-   , $-   
6288,43," $122,806.00 ",No,Bachelors,4,14,Highly Urban/ Urban," $1,784.00 "," $2,230.00 "
6289,56," $47,862.00 ",No,Masters,0,13,Highly Urban/ Urban, $-   , $-   
6290,50," $91,589.00 ",Yes,High School,0,10,Highly Urban/ Urban, $-   , $-   
6291,50," $61,302.00 ",Yes,High School,6,1,Highly Urban/ Urban," $7,787.00 "," $9,733.75 "
6292,32," $76,002.00 ",Yes,Bachelors,4,12,Highly Urban/ Urban," $8,223.00 "," $10,278.75 "
6293,50," $226,780.00 ",Yes,PhD,0,12,Highly Urban/ Urban, $-   , $-   
6294,41," $43,392.00 ",Yes,<High School,0,7,Highly Rural/ Rural, $-   , $-   
6295,50," $195,523.00 ",No,PhD,6,11,Highly Urban/ Urban, $-   , $-   
6296,48," $69,643.00 ",No,Bachelors,0,1,Highly Urban/ Urban, $-   , $-   
6297,38," $15,614.00 ",Yes,<High School,6,7,Highly Urban/ Urban, $995.00 ," $1,243.75 "
6298,58," $36,950.00 ",No,High School,0,1,Highly Urban/ Urban, $-   , $-   
6299,33, $-   ,No,High School,0,9,Highly Urban/ Urban," $1,051.00 "," $1,313.75 "
6300,53," $10,543.00 ",Yes,High School,0,8,Highly Rural/ Rural, $-   , $-   
6301,51," $102,469.00 ",Yes,Masters,0,13,Highly Urban/ Urban, $-   , $-   
6302,37," $76,930.00 ",Yes,Bachelors,2,9,Highly Urban/ Urban, $-   , $-   
6303,51," $142,521.00 ",Yes,Bachelors,0,11,Highly Urban/ Urban, $-   , $-   
6304,54," $59,690.00 ",Yes,High School,0,1,Highly Urban/ Urban, $-   , $-   
6305,38," $149,453.00 ",Yes,Bachelors,1,6,Highly Urban/ Urban, $-   , $-   
6306,41," $21,696.00 ",Yes,<High School,4,3,Highly Urban/ Urban, $-   , $-   
6307,48," $39,285.00 ",No,<High School,7,1,Highly Urban/ Urban," $6,367.00 "," $7,958.75 "
6308,44," $5,069.00 ",No,<High School,6,1,Highly Urban/ Urban," $8,026.00 "," $10,032.50 "
6309,27," $26,012.00 ",Yes,High School,2,5,Highly Urban/ Urban, $-   , $-   
6310,43, $-   ,Yes,High School,0,5,Highly Urban/ Urban, $-   , $-   
6311,50," $199,653.00 ",Yes,Masters,0,19,Highly Urban/ Urban, $-   , $-   
6312,62," $35,296.00 ",Yes,High School,6,9,Highly Urban/ Urban," $8,839.00 "," $11,048.75 "
6313,26," $56,347.00 ",Yes,High School,0,1,Highly Urban/ Urban, $-   , $-   
6314,57," $72,611.00 ",No,Masters,0,16,Highly Urban/ Urban, $-   , $-   
6315,41, $-   ,Yes,<High School,2,1,Highly Rural/ Rural, $-   , $-   
6316,51," $25,152.00 ",No,Masters,3,16,Highly Urban/ Urban, $-   , $-   
6317,45," $109,237.00 ",No,Masters,0,19,Highly Urban/ Urban, $-   , $-   
6318,41, $-   ,No,<High School,0,5,Highly Rural/ Rural, $-   , $-   
6319,62," $25,482.00 ",Yes,Masters,0,13,Highly Urban/ Urban," $9,348.00 "," $11,685.00 "
6320,47," $62,068.00 ",No,Bachelors,0,1,Highly Urban/ Urban, $-   , $-   
6321,52," $4,119.00 ",No,High School,1,8,Highly Urban/ Urban, $-   , $-   
6322,43," $19,012.00 ",Yes,<High School,0,1,Highly Rural/ Rural, $-   , $-   
6323,55," $130,162.00 ",No,Bachelors,1,7,Highly Rural/ Rural, $-   , $-   
6324,51," $106,722.00 ",No,High School,2,1,Highly Urban/ Urban, $-   , $-   
6325,39," $44,920.00 ",No,High School,0,9,Highly Rural/ Rural, $-   , $-   
6326,39," $66,525.00 ",Yes,High School,1,9,Highly Urban/ Urban, $-   , $-   
6327,55," $26,597.00 ",Yes,Masters,1,15,Highly Urban/ Urban, $-   , $-   
6328,52," $73,574.00 ",Yes,High School,3,1,Highly Urban/ Urban," $1,496.00 "," $1,870.00 "
6329,39," $67,608.00 ",No,Bachelors,3,9,Highly Urban/ Urban, $-   , $-   
6330,49," $132,359.00 ",Yes,Masters,5,15,Highly Urban/ Urban," $3,408.00 "," $4,260.00 "
6331,40," $55,599.00 ",Yes,Masters,2,19,Highly Urban/ Urban, $-   , $-   
6332,40, $381.00 ,Yes,Masters,0,24,Highly Urban/ Urban, $-   , $-   
6333,48," $111,783.00 ",No,Bachelors,0,15,Highly Urban/ Urban," $4,724.00 "," $5,905.00 "
6334,39, $956.00 ,Yes,Bachelors,0,9,Highly Rural/ Rural, $-   , $-   
6335,40," $78,658.00 ",No,Masters,1,15,Highly Rural/ Rural, $-   , $-   
6336,41," $107,814.00 ",No,Masters,0,17,Highly Urban/ Urban, $-   , $-   
6337,55," $59,217.00 ",Yes,Bachelors,1,11,Highly Urban/ Urban, $-   , $-   
6338,35," $17,617.00 ",Yes,Bachelors,0,10,Highly Urban/ Urban, $-   , $-   
6339,47," $119,222.00 ",Yes,Bachelors,0,9,Highly Urban/ Urban, $-   , $-   
6340,32," $29,206.00 ",Yes,High School,0,8,Highly Urban/ Urban," $4,447.00 "," $5,558.75 "
6341,48," $70,308.00 ",No,Bachelors,0,11,Highly Urban/ Urban, $-   , $-   
6342,27," $26,840.00 ",Yes,<High School,3,1,Highly Rural/ Rural," $4,537.00 "," $5,671.25 "
6343,51," $112,819.00 ",No,Masters,1,20,Highly Urban/ Urban, $-   , $-   
6344,43," $14,216.00 ",No,<High School,0,1,Highly Rural/ Rural, $-   , $-   
6345,46," $56,062.00 ",No,Bachelors,1,7,Highly Rural/ Rural, $-   , $-   
6346,47," $70,241.00 ",Yes,Bachelors,0,6,Highly Urban/ Urban, $-   , $-   
6347,58," $83,521.00 ",Yes,Bachelors,2,1,Highly Urban/ Urban, $-   , $-   
6348,42," $74,355.00 ",Yes,Bachelors,0,13,Highly Rural/ Rural, $-   , $-   
6349,47," $128,796.00 ",Yes,Masters,0,16,Highly Urban/ Urban, $-   , $-   
6350,33," $93,522.00 ",No,Masters,1,18,Highly Urban/ Urban," $42,413.00 "," $53,016.25 "
6351,47, $-   ,Yes,High School,5,1,Highly Rural/ Rural, $-   , $-   
6352,49," $63,827.00 ",No,Bachelors,1,9,Highly Urban/ Urban," $6,428.00 "," $8,035.00 "
6353,31," $70,309.00 ",No,Bachelors,0,8,Highly Urban/ Urban, $-   , $-   
6354,47, $-   ,No,<High School,0,6,Highly Urban/ Urban, $-   , $-   
6355,56," $93,072.00 ",No,PhD,0,18,Highly Urban/ Urban, $-   , $-   
6356,45," $38,212.00 ",Yes,High School,0,1,Highly Urban/ Urban, $-   , $-   
6357,31," $47,629.00 ",Yes,High School,0,6,Highly Urban/ Urban," $6,906.00 "," $8,632.50 "
6358,29," $15,936.00 ",Yes,<High School,1,1,Highly Urban/ Urban, $-   , $-   
6359,50," $62,494.00 ",Yes,High School,2,1,Highly Rural/ Rural, $-   , $-   
6360,46," $26,353.00 ",Yes,Bachelors,2,9,Highly Urban/ Urban, $-   , $-   
6361,53," $59,270.00 ",Yes,High School,1,9,Highly Rural/ Rural, $-   , $-   
6362,43," $134,469.00 ",No,PhD,0,23,Highly Urban/ Urban, $-   , $-   
6363,44," $91,785.00 ",Yes,Bachelors,0,8,Highly Rural/ Rural, $-   , $-   
6364,36," $6,018.00 ",No,<High School,1,7,Highly Urban/ Urban, $-   , $-   
6365,55," $61,288.00 ",Yes,Bachelors,0,5,Highly Urban/ Urban, $-   , $-   
6366,57," $54,028.00 ",Yes,High School,1,1,Highly Urban/ Urban," $24,458.00 "," $30,572.50 "
6367,56," $43,369.00 ",No,Masters,0,18,Highly Urban/ Urban, $-   , $-   
6368,34," $161,846.00 ",No,PhD,0,15,Highly Urban/ Urban," $28,495.00 "," $35,618.75 "
6369,50," $25,920.00 ",Yes,<High School,1,9,Highly Urban/ Urban, $-   , $-   
6370,49," $114,679.00 ",Yes,Bachelors,2,11,Highly Urban/ Urban, $-   , $-   
6371,35," $84,393.00 ",Yes,Bachelors,8,11,Highly Urban/ Urban," $36,720.00 "," $45,900.00 "
6372,45," $89,187.00 ",Yes,Masters,1,17,Highly Urban/ Urban, $-   , $-   
6373,33," $40,205.00 ",No,High School,4,9,Highly Rural/ Rural," $3,226.00 "," $4,032.50 "
6374,56," $140,201.00 ",Yes,PhD,5,20,Highly Urban/ Urban," $4,019.00 "," $5,023.75 "
6375,55," $124,833.00 ",Yes,Masters,0,19,Highly Urban/ Urban, $-   , $-   
6376,30," $7,132.00 ",No,<High School,4,1,Highly Urban/ Urban," $1,739.00 "," $2,173.75 "
6377,39," $37,443.00 ",Yes,High School,4,11,Highly Rural/ Rural, $-   , $-   
6378,55, $-   ,Yes,High School,0,1,Highly Urban/ Urban," $3,707.00 "," $4,633.75 "
6379,47," $31,610.00 ",Yes,High School,0,3,Highly Rural/ Rural, $-   , $-   
6380,36," $34,658.00 ",Yes,High School,1,1,Highly Urban/ Urban, $-   , $-   
6381,54," $32,690.00 ",No,<High School,0,1,Highly Rural/ Rural, $-   , $-   
6382,43," $73,247.00 ",No,Masters,0,16,Highly Urban/ Urban, $-   , $-   
6383,44," $156,493.00 ",Yes,Bachelors,2,12,Highly Rural/ Rural, $-   , $-   
6384,36," $66,859.00 ",No,Bachelors,0,1,Highly Urban/ Urban, $-   , $-   
6385,41," $65,346.00 ",No,Masters,4,19,Highly Urban/ Urban," $5,651.00 "," $7,063.75 "
6386,49," $56,749.00 ",Yes,High School,4,1,Highly Urban/ Urban," $8,174.00 "," $10,217.50 "
6387,33," $163,436.00 ",Yes,Bachelors,0,9,Highly Urban/ Urban, $-   , $-   
6388,55," $85,024.00 ",No,Masters,0,19,Highly Urban/ Urban," $4,582.00 "," $5,727.50 "
6389,40," $35,660.00 ",No,Masters,1,11,Highly Urban/ Urban, $-   , $-   
6390,50," $45,969.00 ",Yes,Masters,5,17,Highly Urban/ Urban," $3,414.00 "," $4,267.50 "
6391,45," $147,990.00 ",Yes,Masters,2,16,Highly Urban/ Urban, $-   , $-   
6392,38, $-   ,No,Bachelors,0,7,Highly Rural/ Rural, $-   , $-   
6393,55," $45,787.00 ",Yes,Masters,5,13,Highly Urban/ Urban," $2,528.00 "," $3,160.00 "
6394,46," $100,251.00 ",Yes,High School,0,1,Highly Urban/ Urban, $-   , $-   
6395,42," $46,177.00 ",Yes,High School,0,10,Highly Urban/ Urban," $6,271.00 "," $7,838.75 "
6396,51," $100,505.00 ",No,PhD,0,14,Highly Urban/ Urban, $-   , $-   
6397,32," $30,770.00 ",No,High School,0,6,Highly Rural/ Rural, $-   , $-   
6398,44," $28,045.00 ",Yes,<High School,4,1,Highly Urban/ Urban, $-   , $-   
6399,45," $106,015.00 ",Yes,Masters,3,15,Highly Urban/ Urban," $32,915.00 "," $41,143.75 "
6400,59," $82,231.00 ",Yes,High School,4,1,Highly Urban/ Urban," $2,978.00 "," $3,722.50 "
6401,48," $96,659.00 ",Yes,Bachelors,0,7,Highly Urban/ Urban," $4,906.00 "," $6,132.50 "
6402,47," $28,068.00 ",No,High School,0,7,Highly Rural/ Rural, $-   , $-   
6403,47," $27,381.00 ",No,<High School,0,1,Highly Rural/ Rural, $-   , $-   
6404,43," $153,778.00 ",No,PhD,3,17,Highly Urban/ Urban," $3,660.00 "," $4,575.00 "
6405,35," $7,350.00 ",Yes,<High School,0,1,Highly Urban/ Urban, $-   , $-   
6406,49," $94,062.00 ",No,Bachelors,2,11,Highly Urban/ Urban, $-   , $-   
6407,47," $94,523.00 ",Yes,Masters,0,23,Highly Urban/ Urban, $-   , $-   
6408,51," $52,391.00 ",No,Bachelors,1,12,Highly Urban/ Urban, $-   , $-   
6409,61, $-   ,No,<High School,6,7,Highly Urban/ Urban," $6,414.00 "," $8,017.50 "
6410,49," $34,427.00 ",No,Bachelors,0,7,Highly Rural/ Rural, $-   , $-   
6411,45," $30,111.00 ",Yes,High School,0,1,Highly Rural/ Rural, $-   , $-   
6412,44," $60,217.00 ",No,Bachelors,0,12,Highly Urban/ Urban, $-   , $-   
6413,30," $33,063.00 ",No,<High School,1,1,Highly Rural/ Rural, $-   , $-   
6414,56," $103,503.00 ",No,Masters,1,15,Highly Rural/ Rural, $-   , $-   
6415,42," $156,532.00 ",No,Bachelors,4,14,Highly Urban/ Urban, $785.00 , $981.25 
6416,37," $28,907.00 ",Yes,High School,0,1,Highly Urban/ Urban," $4,383.00 "," $5,478.75 "
6417,43," $68,921.00 ",Yes,Bachelors,3,11,Highly Urban/ Urban," $23,852.00 "," $29,815.00 "
6418,30," $57,553.00 ",Yes,High School,0,1,Highly Rural/ Rural, $-   , $-   
6419,50," $131,311.00 ",No,High School,7,9,Highly Urban/ Urban," $5,055.00 "," $6,318.75 "
6420,47," $76,811.00 ",Yes,High School,0,8,Highly Urban/ Urban, $-   , $-   
6421,44, $-   ,Yes,Bachelors,4,5,Highly Urban/ Urban, $-   , $-   
6422,34," $86,323.00 ",Yes,Bachelors,1,7,Highly Urban/ Urban, $-   , $-   
6423,41," $91,619.00 ",Yes,Masters,0,19,Highly Urban/ Urban, $-   , $-   
6424,38," $64,345.00 ",Yes,Bachelors,2,7,Highly Rural/ Rural, $-   , $-   
6425,40," $51,882.00 ",Yes,High School,1,1,Highly Rural/ Rural, $-   , $-   
6426,45," $87,038.00 ",No,High School,1,7,Highly Rural/ Rural, $-   , $-   
6427,40," $89,006.00 ",Yes,Bachelors,1,15,Highly Rural/ Rural, $-   , $-   
6428,49," $99,493.00 ",Yes,High School,2,1,Highly Urban/ Urban," $6,980.00 "," $8,725.00 "
6429,58," $69,879.00 ",Yes,Bachelors,6,12,Highly Urban/ Urban," $3,120.00 "," $3,900.00 "
6430,60," $57,389.00 ",No,Masters,0,14,Highly Urban/ Urban," $5,639.00 "," $7,048.75 "
6431,45," $61,853.00 ",No,High School,0,1,Highly Urban/ Urban," $5,092.00 "," $6,365.00 "
6432,45," $81,264.00 ",Yes,High School,0,1,Highly Urban/ Urban, $-   , $-   
6433,43," $57,424.00 ",Yes,High School,2,1,Highly Rural/ Rural, $-   , $-   
6434,43," $72,894.00 ",No,<High School,3,4,Highly Urban/ Urban," $22,464.00 "," $28,080.00 "
6435,44," $70,539.00 ",Yes,Bachelors,3,15,Highly Urban/ Urban, $-   , $-   
6436,44," $24,091.00 ",No,<High School,0,6,Highly Urban/ Urban," $6,693.00 "," $8,366.25 "
6437,54," $19,920.00 ",Yes,<High School,6,4,Highly Urban/ Urban," $33,694.00 "," $42,117.50 "
6438,52," $223,020.00 ",No,PhD,0,10,Highly Urban/ Urban, $-   , $-   
6439,46," $83,187.00 ",No,Bachelors,5,8,Highly Urban/ Urban," $4,185.00 "," $5,231.25 "
6440,40," $69,946.00 ",Yes,Bachelors,1,11,Highly Rural/ Rural, $-   , $-   
6441,49," $54,288.00 ",Yes,Bachelors,2,8,Highly Urban/ Urban, $-   , $-   
6442,49," $1,463.00 ",Yes,Bachelors,0,12,Highly Urban/ Urban, $883.00 ," $1,103.75 "
6443,52," $1,423.00 ",No,High School,0,8,Highly Urban/ Urban," $6,208.00 "," $7,760.00 "
6444,49," $31,873.00 ",Yes,<High School,0,1,Highly Urban/ Urban," $4,600.00 "," $5,750.00 "
6445,42," $28,691.00 ",Yes,High School,4,8,Highly Urban/ Urban," $39,146.00 "," $48,932.50 "
6446,43," $63,357.00 ",Yes,Bachelors,1,1,Highly Rural/ Rural, $-   , $-   
6447,37," $5,175.00 ",Yes,High School,0,8,Highly Rural/ Rural, $-   , $-   
6448,41," $107,814.00 ",No,Masters,2,14,Highly Urban/ Urban," $22,642.00 "," $28,302.50 "
6449,43," $181,818.00 ",Yes,Bachelors,0,9,Highly Urban/ Urban, $-   , $-   
6450,43," $63,511.00 ",No,Bachelors,3,8,Highly Urban/ Urban, $-   , $-   
6451,53," $61,486.00 ",No,Bachelors,0,10,Highly Urban/ Urban," $19,709.00 "," $24,636.25 "
6452,50," $194,030.00 ",No,Masters,5,14,Highly Urban/ Urban," $8,293.00 "," $10,366.25 "
6453,49," $51,576.00 ",Yes,PhD,0,21,Highly Urban/ Urban, $-   , $-   
6454,47," $32,611.00 ",Yes,High School,5,1,Highly Urban/ Urban," $26,973.00 "," $33,716.25 "
6455,44," $30,560.00 ",Yes,High School,0,0,Highly Rural/ Rural, $-   , $-   
6456,45," $55,626.00 ",No,Masters,2,19,Highly Rural/ Rural, $-   , $-   
6457,53," $63,269.00 ",Yes,Masters,0,11,Highly Urban/ Urban," $3,850.00 "," $4,812.50 "
6458,49," $67,489.00 ",Yes,Bachelors,4,9,Highly Urban/ Urban," $11,054.00 "," $13,817.50 "
6459,55," $74,295.00 ",Yes,Bachelors,1,9,Highly Urban/ Urban," $42,748.00 "," $53,435.00 "
6460,41," $6,232.00 ",Yes,High School,1,1,Highly Urban/ Urban," $6,292.00 "," $7,865.00 "
6461,38," $42,229.00 ",Yes,<High School,2,1,Highly Urban/ Urban, $-   , $-   
6462,37," $12,991.00 ",No,<High School,0,4,Highly Urban/ Urban, $-   , $-   
6463,44, $-   ,Yes,<High School,2,6,Highly Urban/ Urban," $36,386.00 "," $45,482.50 "
6464,47," $104,019.00 ",Yes,Masters,2,20,Highly Urban/ Urban, $-   , $-   
6465,62," $174,140.00 ",Yes,PhD,1,17,Highly Urban/ Urban, $-   , $-   
6466,40," $56,626.00 ",Yes,Bachelors,4,1,Highly Urban/ Urban," $40,584.00 "," $50,730.00 "
6467,47," $2,400.00 ",Yes,<High School,0,6,Highly Rural/ Rural, $-   , $-   
6468,60," $105,600.00 ",No,PhD,3,14,Highly Urban/ Urban," $4,853.00 "," $6,066.25 "
6469,47," $112,366.00 ",No,Masters,5,18,Highly Urban/ Urban," $18,599.00 "," $23,248.75 "
6470,39," $35,366.00 ",Yes,High School,0,9,Highly Rural/ Rural, $-   , $-   
6471,48," $84,042.00 ",Yes,Masters,2,20,Highly Urban/ Urban," $7,560.00 "," $9,450.00 "
6472,38," $50,104.00 ",Yes,Masters,5,12,Highly Urban/ Urban," $6,384.00 "," $7,980.00 "
6473,46," $17,991.00 ",No,<High School,0,4,Highly Rural/ Rural, $-   , $-   
6474,52," $46,183.00 ",Yes,PhD,0,18,Highly Urban/ Urban, $-   , $-   
6475,25, $-   ,Yes,High School,3,1,Highly Urban/ Urban, $-   , $-   
6476,47, $-   ,No,Masters,0,1,Highly Urban/ Urban," $4,662.00 "," $5,827.50 "
6477,44," $75,161.00 ",No,PhD,5,19,Highly Urban/ Urban," $6,367.00 "," $7,958.75 "
6478,39," $51,981.00 ",No,High School,0,8,Highly Rural/ Rural, $-   , $-   
6479,37," $5,590.00 ",Yes,<High School,0,1,Highly Urban/ Urban, $-   , $-   
6480,52," $143,073.00 ",Yes,Bachelors,0,10,Highly Urban/ Urban, $-   , $-   
6481,51," $66,804.00 ",No,Bachelors,6,7,Highly Urban/ Urban," $22,531.00 "," $28,163.75 "
6482,36," $12,546.00 ",No,<High School,0,1,Highly Urban/ Urban," $4,636.00 "," $5,795.00 "
6483,47," $78,438.00 ",Yes,Bachelors,0,11,Highly Urban/ Urban, $-   , $-   
6484,43," $154,611.00 ",No,Masters,0,19,Highly Urban/ Urban, $-   , $-   
6485,52," $32,028.00 ",No,High School,4,1,Highly Urban/ Urban, $-   , $-   
6486,32," $86,539.00 ",Yes,Masters,0,19,Highly Urban/ Urban, $-   , $-   
6487,37," $38,200.00 ",No,High School,1,8,Highly Urban/ Urban," $5,824.00 "," $7,280.00 "
6488,49," $21,209.00 ",No,High School,0,1,Highly Urban/ Urban," $2,740.00 "," $3,425.00 "
6489,28," $12,891.00 ",Yes,<High School,4,5,Highly Urban/ Urban," $3,683.00 "," $4,603.75 "
6490,41," $101,337.00 ",No,High School,0,6,Highly Urban/ Urban, $-   , $-   
6491,41," $7,863.00 ",Yes,Bachelors,0,6,Highly Urban/ Urban, $-   , $-   
6492,66," $90,934.00 ",Yes,Masters,1,17,Highly Urban/ Urban, $-   , $-   
6493,44," $32,633.00 ",Yes,High School,0,1,Highly Rural/ Rural, $-   , $-   
6494,38," $23,297.00 ",No,High School,6,1,Highly Rural/ Rural," $6,510.00 "," $8,137.50 "
6495,48," $66,702.00 ",Yes,Masters,0,21,Highly Rural/ Rural, $-   , $-   
6496,58," $100,958.00 ",Yes,PhD,1,14,Highly Urban/ Urban, $-   , $-   
6497,45," $69,158.00 ",No,Masters,5,16,Highly Urban/ Urban," $6,314.00 "," $7,892.50 "
6498,37, $-   ,No,<High School,1,1,Highly Rural/ Rural," $5,161.00 "," $6,451.25 "
6499,45," $24,101.00 ",Yes,Bachelors,0,7,Highly Rural/ Rural, $-   , $-   
6500,49," $62,975.00 ",No,Bachelors,0,3,Highly Urban/ Urban, $-   , $-   
6501,42," $60,522.00 ",No,High School,0,7,Highly Rural/ Rural," $49,380.00 "," $61,725.00 "
6502,38," $21,571.00 ",Yes,<High School,3,1,Highly Urban/ Urban, $-   , $-   
6503,51, $-   ,Yes,Bachelors,0,11,Highly Urban/ Urban," $5,594.00 "," $6,992.50 "
6504,46," $80,183.00 ",No,Bachelors,1,8,Highly Urban/ Urban, $-   , $-   
6505,54," $60,115.00 ",Yes,High School,0,7,Highly Urban/ Urban, $-   , $-   
6506,38," $97,608.00 ",Yes,Bachelors,0,6,Highly Urban/ Urban, $812.00 ," $1,015.00 "
6507,48," $82,236.00 ",No,Masters,0,14,Highly Urban/ Urban, $-   , $-   
6508,30, $-   ,Yes,High School,3,8,Highly Urban/ Urban, $-   , $-   
6509,46," $23,965.00 ",No,<High School,0,6,Highly Urban/ Urban, $-   , $-   
6510,53," $80,329.00 ",Yes,Bachelors,0,6,Highly Urban/ Urban, $-   , $-   
6511,55," $108,048.00 ",No,Masters,2,14,Highly Urban/ Urban, $-   , $-   
6512,45," $53,896.00 ",No,High School,2,3,Highly Urban/ Urban, $-   , $-   
6513,29," $25,690.00 ",No,<High School,1,1,Highly Rural/ Rural, $-   , $-   
6514,53," $41,924.00 ",No,High School,0,7,Highly Rural/ Rural, $-   , $-   
6515,49, $-   ,No,High School,2,1,Highly Rural/ Rural," $7,304.00 "," $9,130.00 "
6516,31," $27,439.00 ",Yes,High School,0,1,Highly Urban/ Urban," $3,923.00 "," $4,903.75 "
6517,51," $109,836.00 ",Yes,Bachelors,1,6,Highly Urban/ Urban," $42,214.00 "," $52,767.50 "
6518,38," $62,290.00 ",No,Bachelors,2,9,Highly Urban/ Urban," $7,003.00 "," $8,753.75 "
6519,33," $3,068.00 ",Yes,High School,0,7,Highly Urban/ Urban, $-   , $-   
6520,46," $177,562.00 ",No,PhD,3,19,Highly Urban/ Urban," $6,935.00 "," $8,668.75 "
6521,48," $80,016.00 ",No,Bachelors,0,7,Highly Urban/ Urban, $-   , $-   
6522,31," $30,089.00 ",Yes,High School,4,1,Highly Urban/ Urban," $4,278.00 "," $5,347.50 "
6523,60," $71,840.00 ",Yes,Bachelors,4,13,Highly Urban/ Urban," $5,035.00 "," $6,293.75 "
6524,46," $23,655.00 ",Yes,<High School,4,7,Highly Urban/ Urban," $43,381.00 "," $54,226.25 "
6525,36," $105,674.00 ",No,Masters,1,13,Highly Urban/ Urban, $-   , $-   
6526,27," $67,168.00 ",No,Bachelors,0,9,Highly Urban/ Urban, $-   , $-   
6527,37," $62,894.00 ",Yes,Bachelors,4,14,Highly Urban/ Urban," $36,320.00 "," $45,400.00 "
6528,41, $-   ,Yes,High School,0,1,Highly Rural/ Rural, $-   , $-   
6529,47," $32,577.00 ",Yes,Bachelors,0,1,Highly Urban/ Urban, $-   , $-   
6530,46," $66,522.00 ",No,High School,0,11,Highly Urban/ Urban," $28,642.00 "," $35,802.50 "
6531,43," $72,605.00 ",Yes,Bachelors,0,6,Highly Urban/ Urban, $-   , $-   
6532,39," $3,414.00 ",Yes,<High School,0,4,Highly Urban/ Urban," $3,973.00 "," $4,966.25 "
6533,37," $87,762.00 ",No,Bachelors,0,3,Highly Rural/ Rural, $-   , $-   
6534,50," $108,224.00 ",No,Masters,7,19,Highly Urban/ Urban," $4,235.00 "," $5,293.75 "
6535,61," $19,222.00 ",No,High School,5,6,Highly Rural/ Rural," $5,400.00 "," $6,750.00 "
6536,61," $179,536.00 ",No,PhD,1,19,Highly Urban/ Urban, $-   , $-   
6537,32," $189,093.00 ",No,PhD,0,7,Highly Urban/ Urban," $37,394.00 "," $46,742.50 "
6538,33," $31,675.00 ",Yes,High School,0,4,Highly Urban/ Urban, $-   , $-   
6539,41," $45,153.00 ",No,Bachelors,3,10,Highly Urban/ Urban," $30,903.00 "," $38,628.75 "
6540,46, $-   ,No,Bachelors,5,12,Highly Urban/ Urban," $5,348.00 "," $6,685.00 "
6541,39," $31,906.00 ",Yes,<High School,0,1,Highly Urban/ Urban, $-   , $-   
6542,57," $94,042.00 ",Yes,Bachelors,0,12,Highly Urban/ Urban, $-   , $-   
6543,43," $36,115.00 ",Yes,High School,3,4,Highly Urban/ Urban, $-   , $-   
6544,42," $30,458.00 ",No,<High School,0,1,Highly Urban/ Urban," $9,081.00 "," $11,351.25 "
6545,19," $6,284.00 ",No,<High School,5,5,Highly Urban/ Urban," $7,026.00 "," $8,782.50 "
6546,57, $-   ,Yes,High School,0,4,Highly Urban/ Urban, $-   , $-   
6547,58," $151,814.00 ",No,PhD,1,14,Highly Urban/ Urban, $-   , $-   
6548,56," $23,830.00 ",Yes,<High School,0,1,Highly Rural/ Rural, $-   , $-   
6549,48," $123,223.00 ",No,Masters,0,11,Highly Urban/ Urban," $3,233.00 "," $4,041.25 "
6550,46," $84,614.00 ",Yes,Masters,0,14,Highly Urban/ Urban, $-   , $-   
6551,42," $38,943.00 ",Yes,High School,4,11,Highly Urban/ Urban," $1,008.00 "," $1,260.00 "
6552,37," $122,598.00 ",Yes,PhD,4,12,Highly Urban/ Urban," $6,407.00 "," $8,008.75 "
6553,38, $-   ,Yes,<High School,0,7,Highly Urban/ Urban, $-   , $-   
6554,51," $35,579.00 ",Yes,<High School,0,6,Highly Urban/ Urban, $-   , $-   
6555,53," $88,712.00 ",No,Bachelors,2,11,Highly Urban/ Urban," $1,835.00 "," $2,293.75 "
6556,51," $106,036.00 ",Yes,Masters,0,19,Highly Urban/ Urban, $-   , $-   
6557,34," $36,648.00 ",No,Bachelors,0,12,Highly Urban/ Urban, $-   , $-   
6558,48," $49,551.00 ",Yes,Bachelors,2,9,Highly Urban/ Urban," $6,130.00 "," $7,662.50 "
6559,46," $64,030.00 ",Yes,Masters,0,13,Highly Urban/ Urban, $-   , $-   
6560,41," $97,497.00 ",No,PhD,4,13,Highly Urban/ Urban, $-   , $-   
6561,54," $39,048.00 ",Yes,Bachelors,5,7,Highly Urban/ Urban," $1,450.00 "," $1,812.50 "
6562,41," $43,670.00 ",No,High School,0,4,Highly Urban/ Urban, $-   , $-   
6563,33, $-   ,Yes,Bachelors,7,7,Highly Urban/ Urban," $3,676.00 "," $4,595.00 "
6564,51," $30,531.00 ",Yes,High School,6,1,Highly Urban/ Urban," $32,674.00 "," $40,842.50 "
